event_time_utc,capture_utc,message_type,mmsi,ship_name,imo,call_sign,latitude,longitude,sog_knots,speed_category,is_moving,cog_degrees,true_heading,navigational_status,nav_status_name,destination,eta,vessel_type,vessel_type_name,vessel_category,port_guess,source,data_type,granularity,year,month,day,hour
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563009046,,,,1.26823,103.77031,0.4,Slow / manoeuvring,True,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563086930,PSA PISCES,1060344.0,9V9806,1.27266,103.78645,,Unknown,False,,,,Not reported,SG SIN PEBG-A,"{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 11}",52.0,Tug,Tug / Support,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538010772,PETROBRAS 80,,,1.2551,103.60909,0.0,Stationary,False,360.0,269.0,2.0,Not under command,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563029950,PILOT GP58,,,1.27305,103.74289,18.3,Cruising,True,215.5,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563208100,MAPLE,,,1.26293,103.73999,8.0,Transit,True,234.2,234.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352003034,MK LION,,,1.20175,103.67654,0.0,Stationary,False,360.0,229.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636024694,MC HERA,,,1.1792,103.78271,0.4,Slow / manoeuvring,True,334.3,265.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563024400,TICO CAPRICORN,,,1.2961,103.95331,0.0,Stationary,False,0.0,260.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,UnknownMessage,565209000,PARMELIA 1,,,1.23356,103.68314,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,312092000,PENGUIN AMAN,,,1.19224,103.79506,0.9,Slow / manoeuvring,True,64.4,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,566623000,RESOLUTE NN24,9727687.0,9V3113,1.25437,103.77607,,Unknown,False,,,,Not reported,SINGAPORE,"{'Day': 21, 'Hour': 7, 'Minute': 0, 'Month': 11}",99.0,Other vessel type,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563077010,PRESIDENT SEVENTEEN,,,1.2687,103.85678,0.4,Slow / manoeuvring,True,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565660000,ISSELIA,,,1.29504,103.93343,0.0,Stationary,False,321.5,260.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,518100291,SSE VALENCIA,,,1.241,103.91577,0.1,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563079380,PENGUIN REFRESH,,,1.22753,103.77705,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,245732000,ROLLDOCK STAR,,,1.3005,103.72678,0.0,Stationary,False,117.6,118.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,538012374,NAUTICAL SINGAPORE,9708423.0,V7B2763,1.24625,103.81322,,Unknown,False,,,,Not reported,SINGAPORE,"{'Day': 11, 'Hour': 15, 'Minute': 30, 'Month': 3}",90.0,Other vessel type,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566209000,HAI SOON 3,,,1.23801,103.73656,0.0,Stationary,False,161.8,257.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,253234000,J.S.DE ELCANO,,,1.19085,103.96081,0.0,Stationary,False,311.4,279.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563283000,CLEANSEAS PROGRESS,9677480.0,9V2259,1.1968,103.74752,,Unknown,False,,,,Not reported,RAFFLES ANCHORED,"{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563708000,VALIANT III,,,1.20075,103.74269,0.0,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636024441,LM ATHENA,,,1.27043,103.90205,0.0,Stationary,False,75.0,229.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565761000,DEW,,,1.22601,103.72534,0.0,Stationary,False,6.0,281.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563062910,NAUTICAL PACIFIC,,,1.26982,103.85506,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563036640,PILOT GP03,,,1.25674,103.86964,15.5,Cruising,True,93.9,100.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,253000147,BOURBONEVOLUTION810,,,1.2327,103.81491,0.1,Stationary,False,349.8,309.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566824000,FRONTEK,,,1.20144,103.81538,5.9,Transit,True,8.7,344.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563084060,CLEANSEAS FRIENDLY,,,1.20698,103.79168,0.0,Stationary,False,106.3,160.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563030060,PILOT GP61,,,1.25737,103.84172,0.0,Stationary,False,0.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,241614000,MINERVA OLYMPIA,,,1.1077,103.74381,6.6,Transit,True,39.1,44.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563092000,COMO,,,1.25024,103.89258,4.2,Transit,True,221.7,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,413241940,HENG HUI 19,,,1.24066,103.82018,0.0,Stationary,False,62.1,306.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636017817,,,,1.07828,103.58795,12.0,Cruising,True,124.0,122.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,477142700,PAN AMERICAS,9750232.0,VRQC3,1.16548,103.71589,,Unknown,False,,,,Not reported,FOR ORDERS,"{'Day': 3, 'Hour': 19, 'Minute': 0, 'Month': 4}",84.0,Tanker (hazmat D),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563039300,NEW HORIZON,,,1.24673,103.80223,0.1,Stationary,False,48.4,268.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525119148,TB BUANA ALPHA,,,1.25607,103.85667,3.8,Transit,True,291.8,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566623000,RESOLUTE NN24,,,1.25504,103.77561,3.7,Transit,True,336.3,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538006869,SA HORIZON,,,1.22403,103.5736,0.0,Stationary,False,289.1,320.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563081110,,,,1.22703,103.77782,0.0,Stationary,False,360.0,152.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636023882,,,,1.17797,103.49016,10.6,Transit,True,80.8,79.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563060100,PSA HULK CS04,,,1.26833,103.77036,0.0,Stationary,False,20.3,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,241393000,MARAN TAURUS,9519494.0,SVCG3,1.25073,103.90768,,Unknown,False,,,,Not reported,SG SIN,"{'Day': 4, 'Hour': 19, 'Minute': 30, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636005,,,,1.28732,103.65663,,Unknown,False,,,,Not reported,,None,13.0,SAR aircraft,Pilot / SAR,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563085710,PSA UNITY,,,1.2686,103.77102,0.1,Stationary,False,351.7,43.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566387000,STAR HUASHAN,,,1.09855,103.73449,13.1,Cruising,True,41.0,41.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,525500794,TB MAJU DAYA 93,,,1.26263,103.82828,0.2,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,241614000,MINERVA OLYMPIA,9787194.0,SVDA4,1.1077,103.74381,,Unknown,False,,,,Not reported,SG SIN(PEBGB),"{'Day': 4, 'Hour': 0, 'Minute': 1, 'Month': 5}",89.0,Tanker (other),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525018271,ASEAN EXPLORER,,,1.26425,103.8795,0.0,Stationary,False,116.4,244.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,440488000,HMM LE HAVRE,,,1.17795,103.52272,7.3,Transit,True,78.4,77.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,212505000,STENA SUPERIOR,9579030.0,5BRM6,1.24844,103.92109,,Unknown,False,,,,Not reported,SGSIN AEHA,"{'Day': 31, 'Hour': 2, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352004659,TY LUCKY,,,1.16304,103.70022,6.9,Transit,True,298.2,297.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563028460,SEA LONGEVITY,,,1.223,103.71193,0.2,Stationary,False,203.0,290.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566754000,HAI SOON 16,,,1.20177,103.83842,5.7,Transit,True,245.2,255.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525021185,GARUDA ABADI,,,1.22142,103.83034,0.0,Stationary,False,360.0,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525601594,TB AMADEUS 1,,,1.2338,103.86605,4.2,Transit,True,153.6,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563029960,GP59,,,1.25722,103.86249,19.4,Cruising,True,90.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,533130968,,,,1.26582,103.81261,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,209920000,CMA CGM NABUCCO,,,1.2566,103.78243,0.0,Stationary,False,112.4,121.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563235200,EVER VERA,,,1.25568,103.77494,3.7,Transit,True,336.7,341.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563031300,,,,1.28884,103.92541,5.2,Transit,True,231.9,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563066540,PSA CAPELLA YS51,,,1.26977,103.75857,4.0,Transit,True,304.7,300.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563215600,ZALE,,,1.23967,103.8119,0.1,Stationary,False,282.1,310.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,351754000,AFRICAN CHEETAH,,,1.27008,103.89718,0.0,Stationary,False,360.0,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563056400,EMMA COSULICH,,,1.19627,103.74159,0.2,Stationary,False,46.6,252.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,259753000,SEAWAY OSPREY,,,1.25057,103.88082,0.0,Stationary,False,250.6,236.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,566601000,DELPHINE,9654907.0,9V9456,1.2996,103.98547,,Unknown,False,,,,Not reported,AEPB/AEPC,"{'Day': 4, 'Hour': 16, 'Minute': 0, 'Month': 4}",88.0,Type 88,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563067950,PRISM,,,1.22346,103.72816,0.0,Stationary,False,12.4,299.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,257709000,SIEM TOPAZ,941771300.0,LAYN7,1.26846,103.8795,,Unknown,False,,,,Not reported,AEW ANCHORAGE,"{'Day': 28, 'Hour': 10, 'Minute': 0, 'Month': 3}",90.0,Other vessel type,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565944000,KOTA LAMBANG,,,1.2609,103.9336,5.6,Transit,True,320.2,310.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563014800,ES ASPIRE,,,1.23537,103.79612,0.0,Stationary,False,198.2,304.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352005017,GAS INFINITY,,,1.19625,103.5939,11.9,Transit,True,283.0,285.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525107018,HARSANADI,,,1.24656,103.80576,0.0,Stationary,False,285.6,275.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,564968000,ORACLE,,,1.22505,103.71765,0.1,Stationary,False,22.7,265.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636023331,ODIN HIGHWAY,,,1.1629,103.75435,0.1,Stationary,False,135.5,257.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477738600,OOCL LUXEMBOURG,,,1.27425,103.78399,0.0,Stationary,False,266.4,121.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636019156,DELOS,,,1.18382,103.69454,0.0,Stationary,False,87.1,284.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,314177000,STAR MERLIN,,,1.26885,103.90737,0.0,Stationary,False,78.0,244.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563180600,MARINE DYNAMO,,,1.22629,103.70985,0.0,Stationary,False,300.9,252.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,210325000,STENA PROVIDENT,9944637.0,5BWP5,1.21989,103.80331,,Unknown,False,,,,Not reported,KRTSN > SGSIN PEBGC,"{'Day': 3, 'Hour': 0, 'Minute': 45, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636024313,SEA ADVENTURE,,,1.23712,103.736,0.0,Stationary,False,35.8,83.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566241000,VANDA SUCCESS,,,1.23422,103.6869,0.0,Stationary,False,72.0,41.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
